Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (10000 already done, 40000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'qwen' loaded. Starting inference...
--- Round 1/5: already complete, skipping ---
--- Round 2/5 (0 done, 10000 remaining) ---
[10001/50000] 2026-06-26 08:32:39 | R2 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[11117/50000] 2026-06-26 08:58:29 | R2 | SqrtAlgorithm/1_artifice vs SqrtAlgorithm/test_1_artifice_no_krakatau → CLONE
[11118/50000] 2026-06-26 08:58:30 | R2 | SqrtAlgorithm/1_artifice vs SqrtAlgorithm/test_1_artifice_no_procyon → CLONE
[11119/50000] 2026-06-26 08:58:32 | R2 | SqrtAlgorithm/1_artifice vs SqrtAlgorithm/test_1_artifice_pg_krakatau → CLONE
[11120/50000] 2026-06-26 08:58:34 | R2 | SqrtAlgorithm/1_artifice vs SqrtAlgorithm/test_1_artifice_pg_procyon → CLONE
[11121/50000] 2026-06-26 08:58:35 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/0_orig → NON-CLONE
[11122/50000] 2026-06-26 08:58:36 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/1_artifice → NON-CLONE
[11123/50000] 2026-06-26 08:58:37 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[11124/50000] 2026-06-26 08:58:39 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[11125/50000] 2026-06-26 08:58:40 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[11126/50000] 2026-06-26 08:58:41 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[11127/50000] 2026-06-26 08:58:42 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[11128/50000] 2026-06-26 08:58:43 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[11129/50000] 2026-06-26 08:58:44 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[11130/50000] 2026-06-26 08:58:45 | R2 | SqrtAlgorithm/1_artifice vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[11131/50000] 2026-06-26 08:58:46 | R2 | SqrtAlgorithm/1_artifice vs guessword/0_orig → NON-CLONE
[11132/50000] 2026-06-26 08:58:48 | R2 | SqrtAlgorithm/1_artifice vs guessword/1_artifice → NON-CLONE
[11133/50000] 2026-06-26 08:58:49 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_0_orig_no_krakatau → NON-CLONE
[11134/50000] 2026-06-26 08:58:50 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_0_orig_no_procyon → NON-CLONE
[11135/50000] 2026-06-26 08:58:52 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[11136/50000] 2026-06-26 08:58:53 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_0_orig_pg_procyon → NON-CLONE
[11137/50000] 2026-06-26 08:58:54 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[11138/50000] 2026-06-26 08:58:56 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_1_artifice_no_procyon → NON-CLONE
[11139/50000] 2026-06-26 08:58:57 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[11140/50000] 2026-06-26 08:58:58 | R2 | SqrtAlgorithm/1_artifice vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[11141/50000] 2026-06-26 08:59:00 | R2 | SqrtAlgorithm/1_artifice vs hanoi/0_orig → NON-CLONE
[11142/50000] 2026-06-26 08:59:02 | R2 | SqrtAlgorithm/1_artifice vs hanoi/1_artifice → NON-CLONE
[11143/50000] 2026-06-26 08:59:03 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[11144/50000] 2026-06-26 08:59:05 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_0_orig_no_procyon → NON-CLONE
[11145/50000] 2026-06-26 08:59:06 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[11146/50000] 2026-06-26 08:59:08 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[11147/50000] 2026-06-26 08:59:09 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[11148/50000] 2026-06-26 08:59:11 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[11149/50000] 2026-06-26 08:59:12 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[11150/50000] 2026-06-26 08:59:14 | R2 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[11151/50000] 2026-06-26 08:59:15 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/0_orig → NON-CLONE
[11152/50000] 2026-06-26 08:59:17 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/1_artifice → NON-CLONE
[11153/50000] 2026-06-26 08:59:18 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[11154/50000] 2026-06-26 08:59:19 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[11155/50000] 2026-06-26 08:59:21 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[11156/50000] 2026-06-26 08:59:22 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[11157/50000] 2026-06-26 08:59:24 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[11158/50000] 2026-06-26 08:59:25 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[11159/50000] 2026-06-26 08:59:27 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[11160/50000] 2026-06-26 08:59:28 | R2 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[11161/50000] 2026-06-26 08:59:29 | R2 | SqrtAlgorithm/1_artifice vs queens/0_orig → NON-CLONE
[11162/50000] 2026-06-26 08:59:31 | R2 | SqrtAlgorithm/1_artifice vs queens/1_artifice → NON-CLONE
[11163/50000] 2026-06-26 08:59:31 | R2 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_no_krakatau → NON-CLONE
[11164/50000] 2026-06-26 08:59:32 | R2 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_no_procyon → NON-CLONE
[11165/50000] 2026-06-26 08:59:33 | R2 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_pg_krakatau → NON-CLONE
[11166/50000] 2026-06-26 08:59:35 | R2 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_pg_procyon → NON-CLONE
[11167/50000] 2026-06-26 08:59:36 | R2 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_no_krakatau → NON-CLONE
[11168/50000] 2026-06-26 08:59:37 | R2 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_no_procyon → NON-CLONE
[11169/50000] 2026-06-26 08:59:38 | R2 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[11170/50000] 2026-06-26 08:59:39 | R2 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_pg_procyon → NON-CLONE
[11171/50000] 2026-06-26 08:59:41 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/0_orig → NON-CLONE
[11172/50000] 2026-06-26 08:59:42 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/1_artifice → NON-CLONE
[11173/50000] 2026-06-26 08:59:43 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[11174/50000] 2026-06-26 08:59:44 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[11175/50000] 2026-06-26 08:59:45 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[11176/50000] 2026-06-26 08:59:47 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[11177/50000] 2026-06-26 08:59:48 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[11178/50000] 2026-06-26 08:59:49 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[11179/50000] 2026-06-26 08:59:50 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[11180/50000] 2026-06-26 08:59:52 | R2 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[11181/50000] 2026-06-26 08:59:53 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/0_orig → NON-CLONE
[11182/50000] 2026-06-26 08:59:54 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/1_artifice → NON-CLONE
[11183/50000] 2026-06-26 08:59:56 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[11184/50000] 2026-06-26 08:59:57 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[11185/50000] 2026-06-26 08:59:59 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[11186/50000] 2026-06-26 09:00:00 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[11187/50000] 2026-06-26 09:00:01 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[11188/50000] 2026-06-26 09:00:02 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[11189/50000] 2026-06-26 09:00:03 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[11190/50000] 2026-06-26 09:00:05 | R2 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[11191/50000] 2026-06-26 09:00:06 | R2 | SqrtAlgorithm/1_artifice vs square/0_orig → NON-CLONE
[11192/50000] 2026-06-26 09:00:07 | R2 | SqrtAlgorithm/1_artifice vs square/1_artifice → NON-CLONE
[11193/50000] 2026-06-26 09:00:09 | R2 | SqrtAlgorithm/1_artifice vs square/test_0_orig_no_krakatau → NON-CLONE
[11194/50000] 2026-06-26 09:00:10 | R2 | SqrtAlgorithm/1_artifice vs square/test_0_orig_no_procyon → NON-CLONE
[11195/50000] 2026-06-26 09:00:12 | R2 | SqrtAlgorithm/1_artifice vs square/test_0_orig_pg_krakatau → NON-CLONE
[11196/50000] 2026-06-26 09:00:14 | R2 | SqrtAlgorithm/1_artifice vs square/test_0_orig_pg_procyon → NON-CLONE
[11197/50000] 2026-06-26 09:00:15 | R2 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_no_krakatau → NON-CLONE
[11198/50000] 2026-06-26 09:00:17 | R2 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_no_procyon → NON-CLONE
[11199/50000] 2026-06-26 09:00:18 | R2 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_pg_krakatau → NON-CLONE
[11200/50000] 2026-06-26 09:00:20 | R2 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_pg_procyon → NON-CLONE
[11201/50000] 2026-06-26 09:00:22 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/0_orig → NON-CLONE
[11202/50000] 2026-06-26 09:00:23 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/1_artifice → NON-CLONE
[11203/50000] 2026-06-26 09:00:25 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[11204/50000] 2026-06-26 09:00:27 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[11205/50000] 2026-06-26 09:00:28 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[11206/50000] 2026-06-26 09:00:29 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[11207/50000] 2026-06-26 09:00:31 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[11208/50000] 2026-06-26 09:00:32 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[11209/50000] 2026-06-26 09:00:33 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[11210/50000] 2026-06-26 09:00:35 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[11211/50000] 2026-06-26 09:00:36 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/0_orig → CLONE
[11212/50000] 2026-06-26 09:00:38 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/1_artifice → CLONE
[11213/50000] 2026-06-26 09:00:40 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → CLONE
[11214/50000] 2026-06-26 09:00:42 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_procyon → CLONE
[11215/50000] 2026-06-26 09:00:44 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_krakatau → CLONE
[11216/50000] 2026-06-26 09:00:45 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_procyon → CLONE
[11217/50000] 2026-06-26 09:00:47 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_krakatau → CLONE
[11218/50000] 2026-06-26 09:00:48 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_procyon → CLONE
[11219/50000] 2026-06-26 09:00:50 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_krakatau → CLONE
[11220/50000] 2026-06-26 09:00:52 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → CLONE
[11221/50000] 2026-06-26 09:00:53 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/0_orig → NON-CLONE
[11222/50000] 2026-06-26 09:00:54 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/1_artifice → NON-CLONE
[11223/50000] 2026-06-26 09:00:56 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[11224/50000] 2026-06-26 09:00:57 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[11225/50000] 2026-06-26 09:00:58 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[11226/50000] 2026-06-26 09:00:59 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[11227/50000] 2026-06-26 09:01:01 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[11228/50000] 2026-06-26 09:01:02 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[11229/50000] 2026-06-26 09:01:03 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[11230/50000] 2026-06-26 09:01:04 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[11231/50000] 2026-06-26 09:01:06 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/0_orig → NON-CLONE
[11232/50000] 2026-06-26 09:01:07 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/1_artifice → NON-CLONE
[11233/50000] 2026-06-26 09:01:09 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_no_krakatau → NON-CLONE
[11234/50000] 2026-06-26 09:01:10 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_no_procyon → NON-CLONE
[11235/50000] 2026-06-26 09:01:12 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[11236/50000] 2026-06-26 09:01:13 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_procyon → NON-CLONE
[11237/50000] 2026-06-26 09:01:14 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[11238/50000] 2026-06-26 09:01:16 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_procyon → NON-CLONE
[11239/50000] 2026-06-26 09:01:17 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[11240/50000] 2026-06-26 09:01:18 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[11241/50000] 2026-06-26 09:01:20 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/0_orig → NON-CLONE
[11242/50000] 2026-06-26 09:01:22 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/1_artifice → NON-CLONE
[11243/50000] 2026-06-26 09:01:23 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[11244/50000] 2026-06-26 09:01:25 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_procyon → NON-CLONE
[11245/50000] 2026-06-26 09:01:27 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[11246/50000] 2026-06-26 09:01:28 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[11247/50000] 2026-06-26 09:01:30 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[11248/50000] 2026-06-26 09:01:31 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[11249/50000] 2026-06-26 09:01:33 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[11250/50000] 2026-06-26 09:01:35 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[11251/50000] 2026-06-26 09:01:36 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/0_orig → NON-CLONE
[11252/50000] 2026-06-26 09:01:38 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/1_artifice → NON-CLONE
[11253/50000] 2026-06-26 09:01:39 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[11254/50000] 2026-06-26 09:01:41 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[11255/50000] 2026-06-26 09:01:42 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[11256/50000] 2026-06-26 09:01:44 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[11257/50000] 2026-06-26 09:01:45 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[11258/50000] 2026-06-26 09:01:46 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[11259/50000] 2026-06-26 09:01:48 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[11260/50000] 2026-06-26 09:01:49 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[11261/50000] 2026-06-26 09:01:51 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/0_orig → NON-CLONE
[11262/50000] 2026-06-26 09:01:52 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/1_artifice → NON-CLONE
[11263/50000] 2026-06-26 09:01:53 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_no_krakatau → NON-CLONE
[11264/50000] 2026-06-26 09:01:54 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_no_procyon → NON-CLONE
[11265/50000] 2026-06-26 09:01:56 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_pg_krakatau → NON-CLONE
[11266/50000] 2026-06-26 09:01:57 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_pg_procyon → NON-CLONE
[11267/50000] 2026-06-26 09:01:58 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_no_krakatau → NON-CLONE
[11268/50000] 2026-06-26 09:01:59 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_no_procyon → NON-CLONE
[11269/50000] 2026-06-26 09:02:00 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[11270/50000] 2026-06-26 09:02:01 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_procyon → NON-CLONE
[11271/50000] 2026-06-26 09:02:03 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/0_orig → NON-CLONE
[11272/50000] 2026-06-26 09:02:04 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/1_artifice → NON-CLONE
[11273/50000] 2026-06-26 09:02:05 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[11274/50000] 2026-06-26 09:02:06 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[11275/50000] 2026-06-26 09:02:08 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[11276/50000] 2026-06-26 09:02:09 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[11277/50000] 2026-06-26 09:02:11 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[11278/50000] 2026-06-26 09:02:12 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[11279/50000] 2026-06-26 09:02:13 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[11280/50000] 2026-06-26 09:02:14 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[11281/50000] 2026-06-26 09:02:15 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/0_orig → NON-CLONE
[11282/50000] 2026-06-26 09:02:17 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/1_artifice → NON-CLONE
[11283/50000] 2026-06-26 09:02:18 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[11284/50000] 2026-06-26 09:02:19 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[11285/50000] 2026-06-26 09:02:21 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[11286/50000] 2026-06-26 09:02:22 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[11287/50000] 2026-06-26 09:02:23 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[11288/50000] 2026-06-26 09:02:25 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[11289/50000] 2026-06-26 09:02:26 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[11290/50000] 2026-06-26 09:02:27 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[11291/50000] 2026-06-26 09:02:29 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/0_orig → NON-CLONE
[11292/50000] 2026-06-26 09:02:30 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/1_artifice → NON-CLONE
[11293/50000] 2026-06-26 09:02:32 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_no_krakatau → NON-CLONE
[11294/50000] 2026-06-26 09:02:33 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_no_procyon → NON-CLONE
[11295/50000] 2026-06-26 09:02:35 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_pg_krakatau → NON-CLONE
[11296/50000] 2026-06-26 09:02:36 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_pg_procyon → NON-CLONE
[11297/50000] 2026-06-26 09:02:38 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_1_artifice_no_krakatau → NON-CLONE
[11298/50000] 2026-06-26 09:02:39 | R2 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_1_artifice_no_procyon → NON-CLONE
