Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (10000 already done, 40000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'qwen' loaded. Starting inference...
--- Round 1/5: already complete, skipping ---
--- Round 2/5 (0 done, 10000 remaining) ---
[10001/50000] 2026-06-26 08:32:49 | R2 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[13799/50000] 2026-06-26 09:45:44 | R2 | guessword/test_1_artifice_no_procyon vs square/test_1_artifice_pg_krakatau → NON-CLONE
[13800/50000] 2026-06-26 09:45:45 | R2 | guessword/test_1_artifice_no_procyon vs square/test_1_artifice_pg_procyon → NON-CLONE
[13801/50000] 2026-06-26 09:45:47 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/0_orig → NON-CLONE
[13802/50000] 2026-06-26 09:45:48 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/1_artifice → NON-CLONE
[13803/50000] 2026-06-26 09:45:49 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[13804/50000] 2026-06-26 09:45:50 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[13805/50000] 2026-06-26 09:45:51 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[13806/50000] 2026-06-26 09:45:52 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[13807/50000] 2026-06-26 09:45:53 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[13808/50000] 2026-06-26 09:45:54 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[13809/50000] 2026-06-26 09:45:56 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[13810/50000] 2026-06-26 09:45:57 | R2 | guessword/test_1_artifice_pg_krakatau vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[13811/50000] 2026-06-26 09:45:58 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/0_orig → NON-CLONE
[13812/50000] 2026-06-26 09:45:59 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/1_artifice → NON-CLONE
[13813/50000] 2026-06-26 09:46:01 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[13814/50000] 2026-06-26 09:46:02 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[13815/50000] 2026-06-26 09:46:03 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[13816/50000] 2026-06-26 09:46:04 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[13817/50000] 2026-06-26 09:46:06 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[13818/50000] 2026-06-26 09:46:07 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[13819/50000] 2026-06-26 09:46:08 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[13820/50000] 2026-06-26 09:46:09 | R2 | guessword/test_1_artifice_pg_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[13821/50000] 2026-06-26 09:46:11 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/0_orig → NON-CLONE
[13822/50000] 2026-06-26 09:46:12 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/1_artifice → NON-CLONE
[13823/50000] 2026-06-26 09:46:13 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[13824/50000] 2026-06-26 09:46:14 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[13825/50000] 2026-06-26 09:46:15 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[13826/50000] 2026-06-26 09:46:16 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[13827/50000] 2026-06-26 09:46:17 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[13828/50000] 2026-06-26 09:46:19 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[13829/50000] 2026-06-26 09:46:20 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[13830/50000] 2026-06-26 09:46:21 | R2 | guessword/test_1_artifice_pg_krakatau vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[13831/50000] 2026-06-26 09:46:22 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/0_orig → CLONE
[13832/50000] 2026-06-26 09:46:24 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/1_artifice → CLONE
[13833/50000] 2026-06-26 09:46:25 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_0_orig_no_krakatau → CLONE
[13834/50000] 2026-06-26 09:46:26 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_0_orig_no_procyon → CLONE
[13835/50000] 2026-06-26 09:46:28 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_0_orig_pg_krakatau → CLONE
[13836/50000] 2026-06-26 09:46:29 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_0_orig_pg_procyon → CLONE
[13837/50000] 2026-06-26 09:46:30 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_1_artifice_no_krakatau → CLONE
[13838/50000] 2026-06-26 09:46:32 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_1_artifice_no_procyon → CLONE
[13839/50000] 2026-06-26 09:46:33 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_1_artifice_pg_krakatau → CLONE
[13840/50000] 2026-06-26 09:46:34 | R2 | guessword/test_1_artifice_pg_krakatau vs guessword/test_1_artifice_pg_procyon → CLONE
[13841/50000] 2026-06-26 09:46:36 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/0_orig → NON-CLONE
[13842/50000] 2026-06-26 09:46:37 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/1_artifice → NON-CLONE
[13843/50000] 2026-06-26 09:46:38 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[13844/50000] 2026-06-26 09:46:39 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_0_orig_no_procyon → NON-CLONE
[13845/50000] 2026-06-26 09:46:41 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[13846/50000] 2026-06-26 09:46:42 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[13847/50000] 2026-06-26 09:46:43 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[13848/50000] 2026-06-26 09:46:44 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[13849/50000] 2026-06-26 09:46:45 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[13850/50000] 2026-06-26 09:46:46 | R2 | guessword/test_1_artifice_pg_krakatau vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[13851/50000] 2026-06-26 09:46:48 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/0_orig → NON-CLONE
[13852/50000] 2026-06-26 09:46:49 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/1_artifice → NON-CLONE
[13853/50000] 2026-06-26 09:46:50 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[13854/50000] 2026-06-26 09:46:51 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[13855/50000] 2026-06-26 09:46:52 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[13856/50000] 2026-06-26 09:46:53 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[13857/50000] 2026-06-26 09:46:54 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[13858/50000] 2026-06-26 09:46:55 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[13859/50000] 2026-06-26 09:46:57 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[13860/50000] 2026-06-26 09:46:57 | R2 | guessword/test_1_artifice_pg_krakatau vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[13861/50000] 2026-06-26 09:46:58 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/0_orig → NON-CLONE
[13862/50000] 2026-06-26 09:47:00 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/1_artifice → NON-CLONE
[13863/50000] 2026-06-26 09:47:01 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_0_orig_no_krakatau → NON-CLONE
[13864/50000] 2026-06-26 09:47:02 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_0_orig_no_procyon → NON-CLONE
[13865/50000] 2026-06-26 09:47:03 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_0_orig_pg_krakatau → NON-CLONE
[13866/50000] 2026-06-26 09:47:03 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_0_orig_pg_procyon → NON-CLONE
[13867/50000] 2026-06-26 09:47:05 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_1_artifice_no_krakatau → NON-CLONE
[13868/50000] 2026-06-26 09:47:05 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_1_artifice_no_procyon → NON-CLONE
[13869/50000] 2026-06-26 09:47:06 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[13870/50000] 2026-06-26 09:47:07 | R2 | guessword/test_1_artifice_pg_krakatau vs queens/test_1_artifice_pg_procyon → NON-CLONE
[13871/50000] 2026-06-26 09:47:08 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/0_orig → NON-CLONE
[13872/50000] 2026-06-26 09:47:09 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/1_artifice → NON-CLONE
[13873/50000] 2026-06-26 09:47:10 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[13874/50000] 2026-06-26 09:47:11 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[13875/50000] 2026-06-26 09:47:12 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[13876/50000] 2026-06-26 09:47:13 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[13877/50000] 2026-06-26 09:47:14 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[13878/50000] 2026-06-26 09:47:15 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[13879/50000] 2026-06-26 09:47:17 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[13880/50000] 2026-06-26 09:47:18 | R2 | guessword/test_1_artifice_pg_krakatau vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[13881/50000] 2026-06-26 09:47:19 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/0_orig → NON-CLONE
[13882/50000] 2026-06-26 09:47:21 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/1_artifice → NON-CLONE
[13883/50000] 2026-06-26 09:47:22 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[13884/50000] 2026-06-26 09:47:23 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[13885/50000] 2026-06-26 09:47:24 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[13886/50000] 2026-06-26 09:47:25 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[13887/50000] 2026-06-26 09:47:27 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[13888/50000] 2026-06-26 09:47:28 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[13889/50000] 2026-06-26 09:47:29 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[13890/50000] 2026-06-26 09:47:30 | R2 | guessword/test_1_artifice_pg_krakatau vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[13891/50000] 2026-06-26 09:47:32 | R2 | guessword/test_1_artifice_pg_krakatau vs square/0_orig → NON-CLONE
[13892/50000] 2026-06-26 09:47:33 | R2 | guessword/test_1_artifice_pg_krakatau vs square/1_artifice → NON-CLONE
[13893/50000] 2026-06-26 09:47:34 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_0_orig_no_krakatau → NON-CLONE
[13894/50000] 2026-06-26 09:47:36 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_0_orig_no_procyon → NON-CLONE
[13895/50000] 2026-06-26 09:47:37 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_0_orig_pg_krakatau → NON-CLONE
[13896/50000] 2026-06-26 09:47:38 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_0_orig_pg_procyon → NON-CLONE
[13897/50000] 2026-06-26 09:47:40 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_1_artifice_no_krakatau → NON-CLONE
[13898/50000] 2026-06-26 09:47:41 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_1_artifice_no_procyon → NON-CLONE
[13899/50000] 2026-06-26 09:47:42 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_1_artifice_pg_krakatau → NON-CLONE
[13900/50000] 2026-06-26 09:47:43 | R2 | guessword/test_1_artifice_pg_krakatau vs square/test_1_artifice_pg_procyon → NON-CLONE
[13901/50000] 2026-06-26 09:47:45 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/0_orig → NON-CLONE
[13902/50000] 2026-06-26 09:47:46 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/1_artifice → NON-CLONE
[13903/50000] 2026-06-26 09:47:47 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[13904/50000] 2026-06-26 09:47:48 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[13905/50000] 2026-06-26 09:47:49 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[13906/50000] 2026-06-26 09:47:50 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[13907/50000] 2026-06-26 09:47:51 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[13908/50000] 2026-06-26 09:47:52 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[13909/50000] 2026-06-26 09:47:54 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[13910/50000] 2026-06-26 09:47:55 | R2 | guessword/test_1_artifice_pg_procyon vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[13911/50000] 2026-06-26 09:47:56 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/0_orig → NON-CLONE
[13912/50000] 2026-06-26 09:47:57 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/1_artifice → NON-CLONE
[13913/50000] 2026-06-26 09:47:59 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[13914/50000] 2026-06-26 09:48:00 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[13915/50000] 2026-06-26 09:48:01 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[13916/50000] 2026-06-26 09:48:02 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[13917/50000] 2026-06-26 09:48:04 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[13918/50000] 2026-06-26 09:48:05 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[13919/50000] 2026-06-26 09:48:06 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[13920/50000] 2026-06-26 09:48:07 | R2 | guessword/test_1_artifice_pg_procyon vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[13921/50000] 2026-06-26 09:48:08 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/0_orig → NON-CLONE
[13922/50000] 2026-06-26 09:48:09 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/1_artifice → NON-CLONE
[13923/50000] 2026-06-26 09:48:11 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[13924/50000] 2026-06-26 09:48:12 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[13925/50000] 2026-06-26 09:48:13 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[13926/50000] 2026-06-26 09:48:14 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[13927/50000] 2026-06-26 09:48:15 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[13928/50000] 2026-06-26 09:48:16 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[13929/50000] 2026-06-26 09:48:17 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[13930/50000] 2026-06-26 09:48:18 | R2 | guessword/test_1_artifice_pg_procyon vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[13931/50000] 2026-06-26 09:48:19 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/0_orig → CLONE
[13932/50000] 2026-06-26 09:48:20 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/1_artifice → CLONE
[13933/50000] 2026-06-26 09:48:22 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_0_orig_no_krakatau → CLONE
[13934/50000] 2026-06-26 09:48:23 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_0_orig_no_procyon → CLONE
[13935/50000] 2026-06-26 09:48:24 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_0_orig_pg_krakatau → CLONE
[13936/50000] 2026-06-26 09:48:25 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_0_orig_pg_procyon → CLONE
[13937/50000] 2026-06-26 09:48:27 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_1_artifice_no_krakatau → CLONE
[13938/50000] 2026-06-26 09:48:28 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_1_artifice_no_procyon → CLONE
[13939/50000] 2026-06-26 09:48:29 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_1_artifice_pg_krakatau → CLONE
[13940/50000] 2026-06-26 09:48:30 | R2 | guessword/test_1_artifice_pg_procyon vs guessword/test_1_artifice_pg_procyon → CLONE
[13941/50000] 2026-06-26 09:48:32 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/0_orig → NON-CLONE
[13942/50000] 2026-06-26 09:48:33 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/1_artifice → NON-CLONE
[13943/50000] 2026-06-26 09:48:34 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[13944/50000] 2026-06-26 09:48:35 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_0_orig_no_procyon → NON-CLONE
[13945/50000] 2026-06-26 09:48:36 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[13946/50000] 2026-06-26 09:48:38 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[13947/50000] 2026-06-26 09:48:39 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[13948/50000] 2026-06-26 09:48:40 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[13949/50000] 2026-06-26 09:48:41 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[13950/50000] 2026-06-26 09:48:43 | R2 | guessword/test_1_artifice_pg_procyon vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[13951/50000] 2026-06-26 09:48:44 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/0_orig → NON-CLONE
[13952/50000] 2026-06-26 09:48:45 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/1_artifice → NON-CLONE
[13953/50000] 2026-06-26 09:48:46 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[13954/50000] 2026-06-26 09:48:47 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[13955/50000] 2026-06-26 09:48:48 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[13956/50000] 2026-06-26 09:48:50 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[13957/50000] 2026-06-26 09:48:51 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[13958/50000] 2026-06-26 09:48:52 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[13959/50000] 2026-06-26 09:48:54 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[13960/50000] 2026-06-26 09:48:55 | R2 | guessword/test_1_artifice_pg_procyon vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[13961/50000] 2026-06-26 09:48:56 | R2 | guessword/test_1_artifice_pg_procyon vs queens/0_orig → NON-CLONE
