Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (0 already done, 50000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 10000 remaining) ---
[1/50000] 2026-06-30 04:15:47 | R1 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[1146/50000] 2026-06-30 04:34:00 | R1 | SqrtAlgorithm/1_artifice vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[1147/50000] 2026-06-30 04:34:02 | R1 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[1148/50000] 2026-06-30 04:34:03 | R1 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[1149/50000] 2026-06-30 04:34:04 | R1 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[1150/50000] 2026-06-30 04:34:05 | R1 | SqrtAlgorithm/1_artifice vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[1151/50000] 2026-06-30 04:34:06 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/0_orig → NON-CLONE
[1152/50000] 2026-06-30 04:34:07 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/1_artifice → NON-CLONE
[1153/50000] 2026-06-30 04:34:08 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[1154/50000] 2026-06-30 04:34:10 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[1155/50000] 2026-06-30 04:34:10 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[1156/50000] 2026-06-30 04:34:11 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[1157/50000] 2026-06-30 04:34:12 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[1158/50000] 2026-06-30 04:34:12 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[1159/50000] 2026-06-30 04:34:14 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[1160/50000] 2026-06-30 04:34:14 | R1 | SqrtAlgorithm/1_artifice vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[1161/50000] 2026-06-30 04:34:15 | R1 | SqrtAlgorithm/1_artifice vs queens/0_orig → NON-CLONE
[1162/50000] 2026-06-30 04:34:16 | R1 | SqrtAlgorithm/1_artifice vs queens/1_artifice → NON-CLONE
[1163/50000] 2026-06-30 04:34:17 | R1 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_no_krakatau → NON-CLONE
[1164/50000] 2026-06-30 04:34:18 | R1 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_no_procyon → NON-CLONE
[1165/50000] 2026-06-30 04:34:19 | R1 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_pg_krakatau → NON-CLONE
[1166/50000] 2026-06-30 04:34:20 | R1 | SqrtAlgorithm/1_artifice vs queens/test_0_orig_pg_procyon → NON-CLONE
[1167/50000] 2026-06-30 04:34:20 | R1 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_no_krakatau → NON-CLONE
[1168/50000] 2026-06-30 04:34:21 | R1 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_no_procyon → NON-CLONE
[1169/50000] 2026-06-30 04:34:21 | R1 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[1170/50000] 2026-06-30 04:34:22 | R1 | SqrtAlgorithm/1_artifice vs queens/test_1_artifice_pg_procyon → NON-CLONE
[1171/50000] 2026-06-30 04:34:23 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/0_orig → NON-CLONE
[1172/50000] 2026-06-30 04:34:24 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/1_artifice → NON-CLONE
[1173/50000] 2026-06-30 04:34:26 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[1174/50000] 2026-06-30 04:34:26 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[1175/50000] 2026-06-30 04:34:27 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[1176/50000] 2026-06-30 04:34:28 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[1177/50000] 2026-06-30 04:34:30 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[1178/50000] 2026-06-30 04:34:31 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[1179/50000] 2026-06-30 04:34:31 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[1180/50000] 2026-06-30 04:34:32 | R1 | SqrtAlgorithm/1_artifice vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[1181/50000] 2026-06-30 04:34:33 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/0_orig → NON-CLONE
[1182/50000] 2026-06-30 04:34:33 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/1_artifice → NON-CLONE
[1183/50000] 2026-06-30 04:34:34 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[1184/50000] 2026-06-30 04:34:36 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[1185/50000] 2026-06-30 04:34:36 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[1186/50000] 2026-06-30 04:34:37 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[1187/50000] 2026-06-30 04:34:38 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[1188/50000] 2026-06-30 04:34:39 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[1189/50000] 2026-06-30 04:34:40 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[1190/50000] 2026-06-30 04:34:41 | R1 | SqrtAlgorithm/1_artifice vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[1191/50000] 2026-06-30 04:34:42 | R1 | SqrtAlgorithm/1_artifice vs square/0_orig → NON-CLONE
[1192/50000] 2026-06-30 04:34:42 | R1 | SqrtAlgorithm/1_artifice vs square/1_artifice → NON-CLONE
[1193/50000] 2026-06-30 04:34:43 | R1 | SqrtAlgorithm/1_artifice vs square/test_0_orig_no_krakatau → NON-CLONE
[1194/50000] 2026-06-30 04:34:44 | R1 | SqrtAlgorithm/1_artifice vs square/test_0_orig_no_procyon → NON-CLONE
[1195/50000] 2026-06-30 04:34:45 | R1 | SqrtAlgorithm/1_artifice vs square/test_0_orig_pg_krakatau → NON-CLONE
[1196/50000] 2026-06-30 04:34:46 | R1 | SqrtAlgorithm/1_artifice vs square/test_0_orig_pg_procyon → NON-CLONE
[1197/50000] 2026-06-30 04:34:47 | R1 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_no_krakatau → NON-CLONE
[1198/50000] 2026-06-30 04:34:48 | R1 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_no_procyon → NON-CLONE
[1199/50000] 2026-06-30 04:34:49 | R1 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_pg_krakatau → NON-CLONE
[1200/50000] 2026-06-30 04:34:50 | R1 | SqrtAlgorithm/1_artifice vs square/test_1_artifice_pg_procyon → NON-CLONE
[1201/50000] 2026-06-30 04:34:51 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/0_orig → NON-CLONE
[1202/50000] 2026-06-30 04:34:52 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/1_artifice → NON-CLONE
[1203/50000] 2026-06-30 04:34:53 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[1204/50000] 2026-06-30 04:34:54 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[1205/50000] 2026-06-30 04:34:55 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[1206/50000] 2026-06-30 04:34:56 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[1207/50000] 2026-06-30 04:34:57 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[1208/50000] 2026-06-30 04:34:58 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[1209/50000] 2026-06-30 04:35:00 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[1210/50000] 2026-06-30 04:35:01 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[1211/50000] 2026-06-30 04:35:02 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/0_orig → CLONE
[1212/50000] 2026-06-30 04:35:02 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/1_artifice → CLONE
[1213/50000] 2026-06-30 04:35:04 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → CLONE
[1214/50000] 2026-06-30 04:35:05 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_procyon → CLONE
[1215/50000] 2026-06-30 04:35:05 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_krakatau → CLONE
[1216/50000] 2026-06-30 04:35:06 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_procyon → CLONE
[1217/50000] 2026-06-30 04:35:07 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_krakatau → CLONE
[1218/50000] 2026-06-30 04:35:08 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_procyon → CLONE
[1219/50000] 2026-06-30 04:35:09 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_krakatau → CLONE
[1220/50000] 2026-06-30 04:35:10 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → CLONE
[1221/50000] 2026-06-30 04:35:11 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/0_orig → NON-CLONE
[1222/50000] 2026-06-30 04:35:11 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/1_artifice → NON-CLONE
[1223/50000] 2026-06-30 04:35:12 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[1224/50000] 2026-06-30 04:35:12 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[1225/50000] 2026-06-30 04:35:13 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[1226/50000] 2026-06-30 04:35:14 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[1227/50000] 2026-06-30 04:35:15 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[1228/50000] 2026-06-30 04:35:16 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[1229/50000] 2026-06-30 04:35:17 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[1230/50000] 2026-06-30 04:35:18 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[1231/50000] 2026-06-30 04:35:19 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/0_orig → NON-CLONE
[1232/50000] 2026-06-30 04:35:20 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/1_artifice → NON-CLONE
[1233/50000] 2026-06-30 04:35:21 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_no_krakatau → NON-CLONE
[1234/50000] 2026-06-30 04:35:22 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_no_procyon → NON-CLONE
[1235/50000] 2026-06-30 04:35:23 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[1236/50000] 2026-06-30 04:35:24 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_procyon → NON-CLONE
[1237/50000] 2026-06-30 04:35:25 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[1238/50000] 2026-06-30 04:35:26 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_procyon → NON-CLONE
[1239/50000] 2026-06-30 04:35:27 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[1240/50000] 2026-06-30 04:35:28 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[1241/50000] 2026-06-30 04:35:29 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/0_orig → NON-CLONE
[1242/50000] 2026-06-30 04:35:30 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/1_artifice → NON-CLONE
[1243/50000] 2026-06-30 04:35:31 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[1244/50000] 2026-06-30 04:35:32 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_procyon → NON-CLONE
[1245/50000] 2026-06-30 04:35:33 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[1246/50000] 2026-06-30 04:35:35 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[1247/50000] 2026-06-30 04:35:36 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[1248/50000] 2026-06-30 04:35:37 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[1249/50000] 2026-06-30 04:35:38 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[1250/50000] 2026-06-30 04:35:39 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[1251/50000] 2026-06-30 04:35:40 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/0_orig → NON-CLONE
[1252/50000] 2026-06-30 04:35:41 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/1_artifice → NON-CLONE
[1253/50000] 2026-06-30 04:35:43 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[1254/50000] 2026-06-30 04:35:44 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[1255/50000] 2026-06-30 04:35:45 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[1256/50000] 2026-06-30 04:35:46 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[1257/50000] 2026-06-30 04:35:48 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[1258/50000] 2026-06-30 04:35:49 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[1259/50000] 2026-06-30 04:35:50 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[1260/50000] 2026-06-30 04:35:50 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[1261/50000] 2026-06-30 04:35:51 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/0_orig → NON-CLONE
[1262/50000] 2026-06-30 04:35:52 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/1_artifice → NON-CLONE
[1263/50000] 2026-06-30 04:35:53 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_no_krakatau → NON-CLONE
[1264/50000] 2026-06-30 04:35:54 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_no_procyon → NON-CLONE
[1265/50000] 2026-06-30 04:35:55 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_pg_krakatau → NON-CLONE
[1266/50000] 2026-06-30 04:35:56 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_0_orig_pg_procyon → NON-CLONE
[1267/50000] 2026-06-30 04:35:57 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_no_krakatau → NON-CLONE
[1268/50000] 2026-06-30 04:35:57 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_no_procyon → NON-CLONE
[1269/50000] 2026-06-30 04:35:58 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[1270/50000] 2026-06-30 04:35:59 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs queens/test_1_artifice_pg_procyon → NON-CLONE
[1271/50000] 2026-06-30 04:36:00 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/0_orig → NON-CLONE
[1272/50000] 2026-06-30 04:36:01 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/1_artifice → NON-CLONE
[1273/50000] 2026-06-30 04:36:02 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[1274/50000] 2026-06-30 04:36:02 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[1275/50000] 2026-06-30 04:36:03 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[1276/50000] 2026-06-30 04:36:04 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[1277/50000] 2026-06-30 04:36:05 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[1278/50000] 2026-06-30 04:36:06 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[1279/50000] 2026-06-30 04:36:07 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[1280/50000] 2026-06-30 04:36:08 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[1281/50000] 2026-06-30 04:36:09 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/0_orig → NON-CLONE
[1282/50000] 2026-06-30 04:36:10 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/1_artifice → NON-CLONE
[1283/50000] 2026-06-30 04:36:11 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[1284/50000] 2026-06-30 04:36:12 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[1285/50000] 2026-06-30 04:36:13 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[1286/50000] 2026-06-30 04:36:13 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[1287/50000] 2026-06-30 04:36:14 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[1288/50000] 2026-06-30 04:36:15 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[1289/50000] 2026-06-30 04:36:16 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[1290/50000] 2026-06-30 04:36:16 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[1291/50000] 2026-06-30 04:36:17 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/0_orig → NON-CLONE
[1292/50000] 2026-06-30 04:36:18 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/1_artifice → NON-CLONE
[1293/50000] 2026-06-30 04:36:19 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_no_krakatau → NON-CLONE
[1294/50000] 2026-06-30 04:36:21 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_no_procyon → NON-CLONE
[1295/50000] 2026-06-30 04:36:22 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_pg_krakatau → NON-CLONE
[1296/50000] 2026-06-30 04:36:23 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_0_orig_pg_procyon → NON-CLONE
[1297/50000] 2026-06-30 04:36:24 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_1_artifice_no_krakatau → NON-CLONE
[1298/50000] 2026-06-30 04:36:25 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_1_artifice_no_procyon → NON-CLONE
[1299/50000] 2026-06-30 04:36:25 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_1_artifice_pg_krakatau → NON-CLONE
[1300/50000] 2026-06-30 04:36:26 | R1 | SqrtAlgorithm/test_0_orig_no_krakatau vs square/test_1_artifice_pg_procyon → NON-CLONE
[1301/50000] 2026-06-30 04:36:27 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/0_orig → NON-CLONE
[1302/50000] 2026-06-30 04:36:29 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/1_artifice → NON-CLONE
[1303/50000] 2026-06-30 04:36:30 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[1304/50000] 2026-06-30 04:36:30 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[1305/50000] 2026-06-30 04:36:31 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[1306/50000] 2026-06-30 04:36:32 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[1307/50000] 2026-06-30 04:36:32 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[1308/50000] 2026-06-30 04:36:33 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[1309/50000] 2026-06-30 04:36:34 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[1310/50000] 2026-06-30 04:36:35 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[1311/50000] 2026-06-30 04:36:36 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/0_orig → CLONE
[1312/50000] 2026-06-30 04:36:37 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/1_artifice → CLONE
[1313/50000] 2026-06-30 04:36:39 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_krakatau → CLONE
[1314/50000] 2026-06-30 04:36:40 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_no_procyon → CLONE
[1315/50000] 2026-06-30 04:36:40 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_krakatau → CLONE
[1316/50000] 2026-06-30 04:36:41 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_0_orig_pg_procyon → CLONE
[1317/50000] 2026-06-30 04:36:42 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_krakatau → CLONE
[1318/50000] 2026-06-30 04:36:43 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_no_procyon → CLONE
[1319/50000] 2026-06-30 04:36:44 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_krakatau → CLONE
[1320/50000] 2026-06-30 04:36:44 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs SqrtAlgorithm/test_1_artifice_pg_procyon → CLONE
[1321/50000] 2026-06-30 04:36:45 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs bubblesort/0_orig → NON-CLONE
[1322/50000] 2026-06-30 04:36:46 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs bubblesort/1_artifice → NON-CLONE
[1323/50000] 2026-06-30 04:36:47 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[1324/50000] 2026-06-30 04:36:48 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[1325/50000] 2026-06-30 04:36:49 | R1 | SqrtAlgorithm/test_0_orig_no_procyon vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
